"","TOV.","predTOV."
"309",19.9541287673623,19.9541287673623
"310",36.4681364031644,36.4681364031644
"311",15.2901982929941,15.2901982929941
"312",14.4251381396954,14.4251381396954
"313",17.773658368405,17.773658368405
"314",21.6521133457664,21.6521133457664
"315",13.6563794947416,13.6563794947416
"316",11.1062509458146,11.1062509458146
"317",20.2538450658727,20.2538450658727
"318",13.7789253516528,13.7789253516528
"319",19.8488756954917,19.8488756954917
"320",16.9856124847188,16.9856124847188
"321",24.9256663198069,24.9256663198069
"322",14.7043400449512,14.7043400449512
"323",13.1872634028031,13.1872634028031
"324",13.2557383069856,13.2557383069856
"325",19.9953717754339,19.9953717754339
"326",12.8821393045188,12.8821393045188
"327",11.8609268204103,11.8609268204103
"328",18.2685119486378,18.2685119486378
"329",16.2901313201797,16.2901313201797
"330",21.4334745053801,21.4334745053801
"331",24.5985204076308,24.5985204076308
"332",12.7324352134289,12.7324352134289
"333",22.8023748091347,22.8023748091347
"334",15.4792202446942,15.4792202446942
"335",13.8882445614296,13.8882445614296
"336",16.1130510709053,16.1130510709053
"337",2.41512382675891,2.41512382675891
"338",13.9032440005024,13.9032440005024
"339",15.3652359530329,15.3652359530329
"340",13.9502226171553,13.9502226171553
"341",25.696607577807,25.696607577807
"342",13.8104048416635,13.8104048416635
"343",22.0658957629016,22.0658957629016
"344",19.9888696056775,19.9888696056775
"345",26.0499790424397,26.0499790424397
"346",12.9709405446604,12.9709405446604
"347",13.1887859156467,13.1887859156467
"348",14.8716520240501,14.8716520240501
"349",19.7533361976571,19.7533361976571
"350",11.3141370163737,11.3141370163737
"351",12.7757401939422,12.7757401939422
"352",16.4844714476643,16.4844714476643
"353",17.3296620709168,17.3296620709168
"354",17.0693684840424,17.0693684840424
"355",14.1114834891947,14.1114834891947
"356",18.285580172882,18.285580172882
"357",11.0591179565358,11.0591179565358
"358",31.9206199290189,31.9206199290189
"359",20.2690394491003,20.2690394491003
"360",13.3972091724697,13.3972091724697
"361",11.8154103114168,11.8154103114168
"362",19.8146870024455,19.8146870024455
"363",16.7729155491887,16.7729155491887
"364",16.5510490918294,16.5510490918294
"365",13.9510318482218,13.9510318482218
"366",7.27603927499748,7.27603927499748
"367",15.4964208772727,15.4964208772727
"368",14.3233889624917,14.3233889624917
"369",15.9746410661139,15.9746410661139
"370",22.9310907452427,22.9310907452427
"371",24.8200757919251,24.8200757919251
"372",13.624931991604,13.624931991604
"373",11.6675714331994,11.6675714331994
"374",13.3265068144666,13.3265068144666
"375",18.4067610289392,18.4067610289392
"376",13.2088978479781,13.2088978479781
"377",12.2590887880541,12.2590887880541
"378",15.7530488180298,15.7530488180298
"379",16.7699324737536,16.7699324737536
"380",11.1715966409989,11.1715966409989
"381",10.855307465211,10.855307465211
"382",20.2892031670671,20.2892031670671
"383",16.2967076544582,16.2967076544582
"384",14.058439699585,14.058439699585
"385",17.6683653806773,17.6683653806773
"386",14.2677480590883,14.2677480590883
"387",25.4805981400132,25.4805981400132
"388",11.0399571270021,11.0399571270021
"389",28.3563476709058,28.3563476709058
"390",19.4011379245442,19.4011379245442
"391",15.3864555315451,15.3864555315451
"392",12.5970959589933,12.5970959589933
"393",16.7302582775686,16.7302582775686
"394",12.7368148326881,12.7368148326881
"395",15.2147750773494,15.2147750773494
"396",9.76998461179856,9.76998461179856
"397",11.5216010165364,11.5216010165364
"398",12.9868754905078,12.9868754905078
"399",12.5727592287566,12.5727592287566
"400",16.7823888618564,16.7823888618564
"401",9.16905213170532,9.16905213170532
"402",21.4190818252839,21.4190818252839
"403",11.9433442316072,11.9433442316072
"404",20.0894043800052,20.0894043800052
"405",19.9749950657478,19.9749950657478
"406",15.3845868862094,15.3845868862094
"407",18.4878525108637,18.4878525108637
"408",14.5439987308287,14.5439987308287
"409",10.376511750841,10.376511750841
"410",12.5643288374606,12.5643288374606
"411",27.4650595129368,27.4650595129368
"412",12.2829410797892,12.2829410797892
"413",18.3289075322363,18.3289075322363
"414",13.9670501949148,13.9670501949148
"415",10.0211568917956,10.0211568917956
"416",20.5036237985603,20.5036237985603
"417",12.956331098789,12.956331098789
"418",16.1611467834003,16.1611467834003
"419",24.1511275157029,24.1511275157029
"420",21.5327180467547,21.5327180467547
"421",9.24910491411634,9.24910491411634
"422",20.5228777947387,20.5228777947387
"423",16.2449277445124,16.2449277445124
"424",16.5226427135727,16.5226427135727
"425",17.8848046106225,17.8848046106225
"426",18.195289214614,18.195289214614
"427",18.5764949983554,18.5764949983554
"428",14.3622492567094,14.3622492567094
"429",21.9894548814996,21.9894548814996
"430",15.1845892274548,15.1845892274548
"431",16.7151115676802,16.7151115676802
"432",18.5516674708144,18.5516674708144
"433",11.8647681631968,11.8647681631968
"434",17.8225575239045,17.8225575239045
"435",24.6007835876428,24.6007835876428
"436",20.2425434531149,20.2425434531149
"437",12.8540832631191,12.8540832631191
"438",23.6686776215305,23.6686776215305
"439",17.2193804709476,17.2193804709476
"440",15.5813001422932,15.5813001422932
"441",17.7057042079488,17.7057042079488
"442",13.7319890276462,13.7319890276462
"443",17.2930302852248,17.2930302852248
"444",21.8032827874924,21.8032827874924
"445",26.7046581335941,26.7046581335941
"446",10.0678889614405,10.0678889614405
"447",16.2191954888218,16.2191954888218
"448",14.3978460701555,14.3978460701555
"449",16.3661333795321,16.3661333795321
"450",14.5048282437007,14.5048282437007
"451",20.6347720258685,20.6347720258685
"452",26.0345381386958,26.0345381386958
"453",14.0270488981045,14.0270488981045
"454",26.2887118170101,26.2887118170101
"455",15.8569485037083,15.8569485037083
"456",17.9480776521493,17.9480776521493
"457",18.1557213223163,18.1557213223163
"458",13.7754542186949,13.7754542186949
"459",16.2359562123806,16.2359562123806
"460",13.3649307781257,13.3649307781257
"461",13.7170306293939,13.7170306293939
"462",18.0696111140792,18.0696111140792
"463",11.9453222842061,11.9453222842061
"464",14.5326480651593,14.5326480651593
"465",19.0193981215871,19.0193981215871
"466",11.7602258365834,11.7602258365834
"467",17.3810882587619,17.3810882587619
"468",10.8670770309427,10.8670770309427
"469",13.3199115985427,13.3199115985427
"470",19.2280012230822,19.2280012230822
"471",34.5793021990633,34.5793021990633
"472",19.9458405502498,19.9458405502498
"473",15.6771525811027,15.6771525811027
"474",9.83238274157642,9.83238274157642
"475",19.276376828843,19.276376828843
"476",20.1424208981871,20.1424208981871
"477",16.4096370145808,16.4096370145808
"478",15.8730575171077,15.8730575171077
"479",14.7073978865722,14.7073978865722
"480",15.6472943422353,15.6472943422353
"481",15.6714665232027,15.6714665232027
"482",10.2357503532249,10.2357503532249
"483",11.091585383079,11.091585383079
"484",22.9234154102524,22.9234154102524
"485",20.57080134889,20.57080134889
"486",19.0177880968851,19.0177880968851
"487",21.8284663433603,21.8284663433603
"488",12.0695829475517,12.0695829475517
"489",13.3997480125349,13.3997480125349
"490",14.7025771427617,14.7025771427617
"491",20.4464500729912,20.4464500729912
"492",10.550268671593,10.550268671593
"493",15.8342017794249,15.8342017794249
"494",17.1815138084818,17.1815138084818
"495",18.1058966861129,18.1058966861129
"496",14.3314824975368,14.3314824975368
"497",16.0265673998437,16.0265673998437
"498",11.7749507806618,11.7749507806618
"499",12.0832741809575,12.0832741809575
"500",16.2425817496651,16.2425817496651
"501",19.1565960202791,19.1565960202791
"502",25.3236436852604,25.3236436852604
"503",14.3905321790145,14.3905321790145
"504",16.4606596254351,16.4606596254351
"505",17.3131864397966,17.3131864397966
"506",21.3474032736545,21.3474032736545
"507",16.5292795176768,16.5292795176768
"508",20.7583800342883,20.7583800342883
"509",12.6475108982397,12.6475108982397
"510",17.1103805802777,17.1103805802777
"511",15.3861566172974,15.3861566172974
"512",17.2604535799857,17.2604535799857
"513",17.4258188191586,17.4258188191586
"514",21.7958726993945,21.7958726993945
"515",8.54166669356862,8.54166669356862
"516",23.609643928024,23.609643928024
"517",13.6287065302971,13.6287065302971
"518",12.4831320402536,12.4831320402536
"519",15.9026197996017,15.9026197996017
"520",13.4882553641025,13.4882553641025
"521",20.3637854504003,20.3637854504003
"522",14.9476527321169,14.9476527321169
"523",18.8635539803444,18.8635539803444
"524",18.1973937667408,18.1973937667408
"525",15.3103004608192,15.3103004608192
"526",12.4044932297869,12.4044932297869
"527",15.4120959525011,15.4120959525011
"528",19.6930875886237,19.6930875886237
"529",19.704746854023,19.704746854023
"530",10.2993751508028,10.2993751508028
"531",16.3001469581853,16.3001469581853
"532",9.88507983879196,9.88507983879196
"533",13.9706792560378,13.9706792560378
"534",20.1420956153894,20.1420956153894
"535",12.5972578433655,12.5972578433655
"536",18.0739750349778,18.0739750349778
"537",20.9292604396697,20.9292604396697
"538",31.9650162343968,31.9650162343968
"539",26.3448682797734,26.3448682797734
"540",19.405656900366,19.405656900366
"541",15.0032783098665,15.0032783098665
"542",24.5390703037659,24.5390703037659
"543",19.4098047940825,19.4098047940825
"544",22.2680417309582,22.2680417309582
"545",16.9702333338599,16.9702333338599
"546",21.9615386628952,21.9615386628952
"547",14.4425854536677,14.4425854536677
"548",19.8503083037192,19.8503083037192
"549",7.96357297342592,7.96357297342592
"550",12.0182794555749,12.0182794555749
"551",17.4256120125317,17.4256120125317
"552",20.5617262942829,20.5617262942829
"553",18.6747866720109,18.6747866720109
"554",17.0373021434373,17.0373021434373
"555",13.7164776626631,13.7164776626631
"556",12.0249974860791,12.0249974860791
"557",12.3130970530159,12.3130970530159
"558",12.3758226489678,12.3758226489678
"559",13.224936232666,13.224936232666
"560",16.8725879355415,16.8725879355415
"561",12.6913355175895,12.6913355175895
"562",16.3432965724531,16.3432965724531
"563",14.6303407369398,14.6303407369398
"564",15.3005368270882,15.3005368270882
"565",16.0213968586865,16.0213968586865
"566",9.13411204331184,9.13411204331184
"567",18.0431884768291,18.0431884768291
"568",19.8508116454007,19.8508116454007
"569",24.0753231104915,24.0753231104915
"570",20.4369598741207,20.4369598741207
"571",20.1073758131989,20.1073758131989
"572",10.4651105528624,10.4651105528624
"573",17.8821560306974,17.8821560306974
"574",18.9421781620754,18.9421781620754
"575",15.2190769989311,15.2190769989311
"576",18.2772683115824,18.2772683115824
"577",11.0504283730832,11.0504283730832
"578",14.6374103219781,14.6374103219781
"579",18.5219523331858,18.5219523331858
"580",26.489865100247,26.489865100247
"581",16.5311777541343,16.5311777541343
"582",13.5929287366806,13.5929287366806
"583",9.60500236485515,9.60500236485515
"584",16.2414640353252,16.2414640353252
"585",12.8105286410661,12.8105286410661
"586",19.4006839369713,19.4006839369713
"587",15.4848571111831,15.4848571111831
"588",13.8813877402292,13.8813877402292
"589",19.2321239128235,19.2321239128235
"590",15.3618506720963,15.3618506720963
"591",19.4679235357151,19.4679235357151
"592",11.7687116822929,11.7687116822929
"593",11.4354080954455,11.4354080954455
"594",16.3788752998158,16.3788752998158
"595",10.9251357493286,10.9251357493286
"596",18.945335929656,18.945335929656
"597",-0.310630299958643,-0.310630299958643
"598",17.8799902601133,17.8799902601133
"599",17.0867022523358,17.0867022523358
"600",16.9719837478976,16.9719837478976
"601",12.566559294269,12.566559294269
"602",26.2090754596071,26.2090754596071
"603",8.78492149193005,8.78492149193005
"604",17.2962006988481,17.2962006988481
"605",11.2729331973556,11.2729331973556
"606",15.0513510691376,15.0513510691376
"607",14.4497090165637,14.4497090165637
"608",12.6533974768069,12.6533974768069
"609",18.8445076457416,18.8445076457416
"610",13.08644418745,13.08644418745
"611",20.4645766999581,20.4645766999581
"612",13.5386442278835,13.5386442278835
"613",22.1120759509293,22.1120759509293
"614",12.5621812725735,12.5621812725735
"615",17.122091226559,17.122091226559
"616",17.7738421245896,17.7738421245896
"617",15.0160916241038,15.0160916241038
"618",17.5242187921289,17.5242187921289
"619",17.7026573720684,17.7026573720684
"620",14.587449894028,14.587449894028
"621",17.0465760266818,17.0465760266818
"622",19.7349817383876,19.7349817383876
"623",12.5303920414514,12.5303920414514
"624",10.1058065903525,10.1058065903525
"625",16.4444399843618,16.4444399843618
"626",53.0225248270324,53.0225248270324
"627",14.777244090346,14.777244090346
"628",13.6439290224184,13.6439290224184
"629",13.5637510351243,13.5637510351243
"630",16.7829996228818,16.7829996228818
"631",20.2094522091119,20.2094522091119
"632",13.0649288866455,13.0649288866455
"633",15.6538847242885,15.6538847242885
"634",17.5845469745003,17.5845469745003
"635",19.3021782968959,19.3021782968959
"636",18.7977998992138,18.7977998992138
"637",21.2256280750679,21.2256280750679
"638",16.904019140374,16.904019140374
"639",18.99891280871,18.99891280871
"640",13.8260764841904,13.8260764841904
"641",11.4621514025783,11.4621514025783
"642",22.4638605556108,22.4638605556108
"643",13.5746405548375,13.5746405548375
"644",10.5062448017207,10.5062448017207
"645",22.9994598038605,22.9994598038605
"646",13.1034489038348,13.1034489038348
"647",19.7955100628017,19.7955100628017
"648",14.6478514153823,14.6478514153823
"649",12.8958979042865,12.8958979042865
"650",18.3068427605115,18.3068427605115
"651",19.7795818027313,19.7795818027313
"652",10.900079054028,10.900079054028
"653",12.3536064129971,12.3536064129971
"654",14.6728285433933,14.6728285433933
"655",18.604449638308,18.604449638308
"656",24.8596194112741,24.8596194112741
"657",10.1105443612722,10.1105443612722
"658",13.8276170567291,13.8276170567291
"659",20.7512131232582,20.7512131232582
"660",16.7515133751322,16.7515133751322
"661",11.1331606303701,11.1331606303701
"662",9.90664162580984,9.90664162580984
"663",22.8222886064917,22.8222886064917
"664",16.7447345305618,16.7447345305618
"665",10.3945643118494,10.3945643118494
"666",8.43630683897193,8.43630683897193
"667",14.2248587579234,14.2248587579234
"668",16.8378419281917,16.8378419281917
"669",14.4508594109087,14.4508594109087
"670",10.3867124359355,10.3867124359355
"671",23.9745642449607,23.9745642449607
"672",23.5084537855145,23.5084537855145
"673",14.8191349678189,14.8191349678189
"674",24.6615824411421,24.6615824411421
"675",21.1493005787844,21.1493005787844
"676",8.06448114479903,8.06448114479903
"677",15.0090010417325,15.0090010417325
"678",9.59845790203057,9.59845790203057
"679",16.1239691540322,16.1239691540322
"680",16.7280078097301,16.7280078097301
"681",19.4125671208525,19.4125671208525
"682",22.4883315402675,22.4883315402675
"683",22.7281711654505,22.7281711654505
"684",25.3225216962644,25.3225216962644
"685",22.4800056099699,22.4800056099699
"686",11.0596590512141,11.0596590512141
"687",17.9095138623371,17.9095138623371
"688",17.6459695838514,17.6459695838514
"689",18.4293545678189,18.4293545678189
"690",22.1429588977648,22.1429588977648
"691",8.51753815788765,8.51753815788765
"692",16.4929416701576,16.4929416701576
"693",15.0132430290554,15.0132430290554
"694",11.7904809135928,11.7904809135928
"695",14.7737050004233,14.7737050004233
"696",12.0750897758135,12.0750897758135
"697",12.2918223467547,12.2918223467547
"698",24.3648229237148,24.3648229237148
"699",22.1786993095133,22.1786993095133
"700",21.874923667074,21.874923667074
"701",11.4647771209486,11.4647771209486
"702",16.0554990126412,16.0554990126412
"703",14.5282858736688,14.5282858736688
"704",24.647366607665,24.647366607665
"705",14.1407468826632,14.1407468826632
"706",25.9675402693076,25.9675402693076
"707",16.8953363144042,16.8953363144042
"708",19.9223620121246,19.9223620121246
"709",18.6922689314517,18.6922689314517
"710",13.5597404493345,13.5597404493345
"711",23.8039644630497,23.8039644630497
"712",16.5379847448751,16.5379847448751
"713",13.0801422936091,13.0801422936091
"714",23.1542798165286,23.1542798165286
"715",2.43009882020265,2.43009882020265
"716",24.5289049152956,24.5289049152956
"717",14.4259630855969,14.4259630855969
"718",13.7000644246492,13.7000644246492
"719",11.0175813358363,11.0175813358363
"720",17.8586022451787,17.8586022451787
"721",22.9401230640902,22.9401230640902
"722",12.3238209116083,12.3238209116083
"723",24.9926705737041,24.9926705737041
"724",17.2587591229198,17.2587591229198
"725",21.5354659302031,21.5354659302031
"726",20.6566228017459,20.6566228017459
"727",12.809856050322,12.809856050322
"728",14.54284705044,14.54284705044
"729",13.7672323086702,13.7672323086702
"730",21.0240605714273,21.0240605714273
"731",26.3540684050703,26.3540684050703
"732",22.6530908607392,22.6530908607392
"733",14.1255885029758,14.1255885029758
"734",15.9147924523941,15.9147924523941
"735",18.9072558007782,18.9072558007782
"736",13.732431404654,13.732431404654
"737",12.8953800750695,12.8953800750695
"738",21.5172735930912,21.5172735930912
"739",12.4099445156732,12.4099445156732
"740",19.3847924286832,19.3847924286832
"741",10.4712528079461,10.4712528079461
"742",16.7233503726037,16.7233503726037
